8
10
10
10
7
9
9
5
5
22
5
7
8
6
8
8
41
16
8
8
8
8
8
32
29
13
8
8
8
31
17
16
15
40
20
7
8
8
8
32
14
20
15
20
7
4
5
6
6
13
5
5
4
19
40
8
30
20
40
20
22
5
6
6
11
5
5
4
19
3
11
6
12
3
6
4
11
6
11
12
12
6
6
19
19
12
12
3
3
19
19
9
11
24
6
11
11
5
6
21
5
8
8
3
3
19
19
8
8
7
7
19
19
5
4
22
12
9
8
9
5
7
4
19
11
11
12
12
8
21
7
15
15
4
6
6
20
20
20
19
19
11
11
7
11
11
11
4
7
14
7
16
21
20
21
34
7
18
4
7
5
9
9
14
14
11
10
27
14
25
27
14
25
27
25
5
8
6
6
6
3
7
7
7
7
7
7
7
7
7
7
18
10
10
10
4
12
5
5
8
3
11
10
5
11
4
7
13
7
4
5
4
9
4
13
8
11
12
8
10
5
5
4
5
10
7
6
12
11
14
11
5
6
3
6
5
12
11
5
8
6
5
5
5
5
4
7
5
5
7
12
10
6
5
5
4
4
15
9
10
12
6
4
6
7
6
4
29
4
17
3
4
12
11
8
5
4
17
4
9
27
6
19
6
49
5
11
7
5
9
3
11
6
5
6
3
9
6
4
4
7
4
11
21
21
5
4
3
21
14
5
14
4
7
5
10
7
4
24
23
24
7
24
4
11
8
9
6
5
7
7
6
8
9
8
11
5
18
4
4
11
5
3
10
39
3
7
3
4
10
9
14
14
4
6
5
12
6
5
11
6
5
11
6
5
11
25
9
12
6
19
10
4
3
3
4
10
8
4
9
8
7
4
9
12
6
4
15
4
4
4
8
10
6
6
5
10
6
10
6
10
6
10
6
10
11
9
4
11
10
10
6
5
10
9
6
5
6
5
5
5
5
5
19
5
5
19
5
53
5
19
5
5
5
9
12
4
6
29
3
3
6
6
6
6
6
6
5
12
7
6
10
7
11
4
9
6
7
8
7
7
7
7
7
7
5
7
3
5
5
7
9
6
13
7
11
4
4
4
8
7
6
6
8
10
24
5
5
10
11
11
11
11
18
18
7
13
10
12
11
18
6
4
10
5
4
5
8
7
8
8
5
10
4
7
3
4
3
3
4
18
6
6
6
12
5
23
23
23
23
23
6
11
4
37
3
7
6
4
10
9
4
10
156
17
17
6
5
6
5
5
6
5
5
14
13
10
6
5
5
6
4
5
5
6
6
6
6
6
6
6
5
7
5
6
6
5
5
6
3
6
6
6
6
6
7
4
10
5
4
15
7
13
9
5
6
8
9
4
24
10
5
9
7
8
15
15
15
3
4
4
4
4
4
7
7
7
7
7
6
10
2
5
9
7
15
8
8
7
10
10
10
5
6
13
10
15
7
6
5
6
5
8
5
6
8
6
8
15
15
15
3
10
6
6
6
6
6
7
4
9
10
6
6
9
8
8
13
3
11
5
5
6
8
9
11
4
10
5
9
11
7
8
15
15
15
5
11
7
7
7
7
7
15
15
7
7
6
6
7
7
3
11
8
12
4
5
9
7
15
8
8
8
13
8
8
6
14
11
15
7
6
5
5
8
7
5
